shift,worker_id,sequence,event_type,point,point_no,cycle_minutes,depart_center,arrive_point,service_start,service_end,return_center,depart_minute,service_start_minute,return_minute,path_to,path_back,travel_minutes,service_minutes,note
B1:00:00-08:00,B1-W19,4,inspection,XJ-0023,23,35.0,02:23,02:24,02:24,02:27,02:28,143.0,144.0,148.0,XJ-0022->XJ-0023,XJ-0023->XJ-0022,2.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W19,5,inspection,XJ-0024,24,35.0,02:54,02:56,02:56,02:58,03:00,174.0,176.0,180.0,XJ-0022->XJ-0023->XJ-0024,XJ-0024->XJ-0023->XJ-0022,4.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W19,6,inspection,XJ-0004,4,35.0,03:57,04:00,04:00,04:02,04:05,237.0,240.0,245.0,XJ-0022->XJ-0021->XJ-0004,XJ-0004->XJ-0021->XJ-0022,6.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W19,7,inspection,XJ-0023,23,35.0,05:03,05:04,05:04,05:07,05:08,303.0,304.0,308.0,XJ-0022->XJ-0023,XJ-0023->XJ-0022,2.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W19,8,inspection,XJ-0024,24,35.0,05:34,05:36,05:36,05:38,05:40,334.0,336.0,340.0,XJ-0022->XJ-0023->XJ-0024,XJ-0024->XJ-0023->XJ-0022,4.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W19,9,inspection,XJ-0020,20,35.0,06:06,06:08,06:08,06:11,06:13,366.0,368.0,373.0,XJ-0022->XJ-0020,XJ-0020->XJ-0022,4.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W19,10,inspection,XJ-0024,24,35.0,07:10,07:12,07:12,07:14,07:16,430.0,432.0,436.0,XJ-0022->XJ-0023->XJ-0024,XJ-0024->XJ-0023->XJ-0022,4.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W19,11,inspection,XJ-0023,23,35.0,07:43,07:44,07:44,07:47,07:48,463.0,464.0,468.0,XJ-0022->XJ-0023,XJ-0023->XJ-0022,2.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W20,1,inspection,XJ-0013,13,80.0,00:17,00:34,00:34,00:39,00:56,17.285714,34.285714,56.285714,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0010->XJ-0011->XJ-0013,XJ-0013->XJ-0011->XJ-0010->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,34.0,5.0,中心往返巡检任务
B1:00:00-08:00,B1-W20,2,inspection,XJ-0023,23,35.0,01:51,01:52,01:52,01:55,01:56,111.0,112.0,116.0,XJ-0022->XJ-0023,XJ-0023->XJ-0022,2.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W20,3,inspection,XJ-0022,22,35.0,02:24,02:24,02:24,02:26,02:26,144.0,144.0,146.0,XJ-0022,XJ-0022,0.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W20,4,inspection,XJ-0002,2,50.0,02:27,02:33,02:33,02:35,02:41,146.727273,152.727273,160.727273,XJ-0022->XJ-0021->XJ-0004->XJ-0002,XJ-0002->XJ-0004->XJ-0021->XJ-0022,12.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W20,5,inspection,XJ-0023,23,35.0,02:55,02:56,02:56,02:59,03:00,175.0,176.0,180.0,XJ-0022->XJ-0023,XJ-0023->XJ-0022,2.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W20,6,inspection,XJ-0020,20,35.0,03:58,04:00,04:00,04:03,04:05,238.0,240.0,245.0,XJ-0022->XJ-0020,XJ-0020->XJ-0022,4.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W20,7,inspection,XJ-0022,22,35.0,05:04,05:04,05:04,05:06,05:06,304.0,304.0,306.0,XJ-0022,XJ-0022,0.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W20,8,inspection,XJ-0021,21,80.0,05:07,05:09,05:09,05:12,05:14,306.571429,308.571429,313.571429,XJ-0022->XJ-0021,XJ-0021->XJ-0022,4.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W20,9,inspection,XJ-0023,23,35.0,05:35,05:36,05:36,05:39,05:40,335.0,336.0,340.0,XJ-0022->XJ-0023,XJ-0023->XJ-0022,2.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W20,10,inspection,XJ-0024,24,35.0,06:06,06:08,06:08,06:10,06:12,366.0,368.0,372.0,XJ-0022->XJ-0023->XJ-0024,XJ-0024->XJ-0023->XJ-0022,4.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W20,11,inspection,XJ-0023,23,35.0,07:11,07:12,07:12,07:15,07:16,431.0,432.0,436.0,XJ-0022->XJ-0023,XJ-0023->XJ-0022,2.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W20,12,inspection,XJ-0022,22,35.0,07:44,07:44,07:44,07:46,07:46,464.0,464.0,466.0,XJ-0022,XJ-0022,0.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W21,1,inspection,XJ-0022,22,35.0,00:48,00:48,00:48,00:50,00:50,48.0,48.0,50.0,XJ-0022,XJ-0022,0.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W21,2,inspection,XJ-0005,5,720.0,01:52,02:00,02:00,02:02,02:10,112.0,120.0,130.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0005,XJ-0005->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,16.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W21,3,inspection,XJ-0022,22,35.0,02:56,02:56,02:56,02:58,02:58,176.0,176.0,178.0,XJ-0022,XJ-0022,0.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W21,4,inspection,XJ-0021,21,80.0,03:58,04:00,04:00,04:03,04:05,238.0,240.0,245.0,XJ-0022->XJ-0021,XJ-0021->XJ-0022,4.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W21,5,inspection,XJ-0023,23,35.0,06:07,06:08,06:08,06:11,06:12,367.0,368.0,372.0,XJ-0022->XJ-0023,XJ-0023->XJ-0022,2.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W21,6,inspection,XJ-0022,22,35.0,07:12,07:12,07:12,07:14,07:14,432.0,432.0,434.0,XJ-0022,XJ-0022,0.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W21,7,inspection,XJ-0007,7,80.0,07:16,07:26,07:26,07:28,07:38,435.714286,445.714286,457.714286,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0005->XJ-0007,XJ-0007->XJ-0005->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,20.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W22,1,inspection,XJ-0017,17,480.0,01:52,02:00,02:00,02:02,02:10,112.0,120.0,130.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0017,XJ-0017->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,16.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W22,2,inspection,XJ-0024,24,35.0,03:58,04:00,04:00,04:02,04:04,238.0,240.0,244.0,XJ-0022->XJ-0023->XJ-0024,XJ-0024->XJ-0023->XJ-0022,4.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W22,3,inspection,XJ-0007,7,80.0,06:07,06:17,06:17,06:19,06:29,367.142857,377.142857,389.142857,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0005->XJ-0007,XJ-0007->XJ-0005->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,20.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W23,1,inspection,XJ-0022,22,35.0,01:52,01:52,01:52,01:54,01:54,112.0,112.0,114.0,XJ-0022,XJ-0022,0.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W23,2,inspection,XJ-0023,23,35.0,03:59,04:00,04:00,04:03,04:04,239.0,240.0,244.0,XJ-0022->XJ-0023,XJ-0023->XJ-0022,2.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W23,3,inspection,XJ-0022,22,35.0,06:08,06:08,06:08,06:10,06:10,368.0,368.0,370.0,XJ-0022,XJ-0022,0.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W24,1,inspection,XJ-0022,22,35.0,04:00,04:00,04:00,04:02,04:02,240.0,240.0,242.0,XJ-0022,XJ-0022,0.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W01,1,inspection,XJ-0012,12,35.0,08:00,08:18,08:18,08:20,08:38,480.0,498.0,518.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015->XJ-0012,XJ-0012->XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,36.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W01,2,inspection,XJ-0026,26,35.0,08:38,08:48,08:48,08:50,09:00,518.0,528.0,540.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026,XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,20.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W01,3,inspection,XJ-0016,16,35.0,09:01,09:20,09:20,09:23,09:42,541.0,560.0,582.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0010->XJ-0011->XJ-0013->XJ-0016,XJ-0016->XJ-0013->XJ-0011->XJ-0010->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,38.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W01,4,inspection,XJ-0026,26,35.0,09:42,09:52,09:52,09:54,10:04,582.0,592.0,604.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026,XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,20.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W01,5,inspection,XJ-0016,16,35.0,10:05,10:24,10:24,10:27,10:46,605.0,624.0,646.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0010->XJ-0011->XJ-0013->XJ-0016,XJ-0016->XJ-0013->XJ-0011->XJ-0010->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,38.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W01,6,inspection,XJ-0026,26,35.0,10:46,10:56,10:56,10:58,11:08,646.0,656.0,668.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026,XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,20.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W01,7,inspection,XJ-0016,16,35.0,11:09,11:28,11:28,11:31,11:50,669.0,688.0,710.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0010->XJ-0011->XJ-0013->XJ-0016,XJ-0016->XJ-0013->XJ-0011->XJ-0010->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,38.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W01,8,inspection,XJ-0007,7,80.0,11:50,12:00,12:00,12:02,12:12,710.0,720.0,732.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0005->XJ-0007,XJ-0007->XJ-0005->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,20.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W01,9,inspection,XJ-0016,16,35.0,12:13,12:32,12:32,12:35,12:54,733.0,752.0,774.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0010->XJ-0011->XJ-0013->XJ-0016,XJ-0016->XJ-0013->XJ-0011->XJ-0010->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,38.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W01,10,inspection,XJ-0026,26,35.0,12:54,13:04,13:04,13:06,13:16,774.0,784.0,796.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026,XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,20.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W01,11,inspection,XJ-0016,16,35.0,13:17,13:36,13:36,13:39,13:58,797.0,816.0,838.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0010->XJ-0011->XJ-0013->XJ-0016,XJ-0016->XJ-0013->XJ-0011->XJ-0010->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,38.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W01,12,inspection,XJ-0026,26,35.0,13:58,14:08,14:08,14:10,14:20,838.0,848.0,860.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026,XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,20.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W01,13,inspection,XJ-0016,16,35.0,14:21,14:40,14:40,14:43,15:02,861.0,880.0,902.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0010->XJ-0011->XJ-0013->XJ-0016,XJ-0016->XJ-0013->XJ-0011->XJ-0010->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,38.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W01,14,inspection,XJ-0026,26,35.0,15:02,15:12,15:12,15:14,15:24,902.0,912.0,924.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026,XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,20.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W01,15,inspection,XJ-0016,16,35.0,15:25,15:44,15:44,15:47,16:06,925.0,944.0,966.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0010->XJ-0011->XJ-0013->XJ-0016,XJ-0016->XJ-0013->XJ-0011->XJ-0010->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,38.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W02,1,inspection,XJ-0015,15,35.0,08:00,08:16,08:16,08:18,08:34,480.0,496.0,514.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015,XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,32.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W02,2,inspection,XJ-0010,10,120.0,08:35,08:48,08:48,08:50,09:03,515.0,528.0,543.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0010,XJ-0010->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,26.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W02,3,inspection,XJ-0015,15,35.0,09:04,09:20,09:20,09:22,09:38,544.0,560.0,578.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015,XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,32.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W02,4,inspection,XJ-0021,21,80.0,09:41,09:43,09:43,09:46,09:48,580.857143,582.857143,587.857143,XJ-0022->XJ-0021,XJ-0021->XJ-0022,4.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W02,5,inspection,XJ-0009,9,35.0,09:48,09:52,09:52,09:56,10:00,588.0,592.0,600.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009,XJ-0009->XJ-0024->XJ-0023->XJ-0022,8.0,4.0,中心往返巡检任务
B2:08:00-16:00,B2-W02,6,inspection,XJ-0012,12,35.0,10:06,10:24,10:24,10:26,10:44,606.0,624.0,644.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015->XJ-0012,XJ-0012->XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,36.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W02,7,inspection,XJ-0008,8,35.0,10:47,10:56,10:56,10:59,11:08,647.0,656.0,668.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0017->XJ-0008,XJ-0008->XJ-0017->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,18.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W02,8,inspection,XJ-0012,12,35.0,11:10,11:28,11:28,11:30,11:48,670.0,688.0,708.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015->XJ-0012,XJ-0012->XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,36.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W02,9,inspection,XJ-0026,26,35.0,11:50,12:00,12:00,12:02,12:12,710.0,720.0,732.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026,XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,20.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W02,10,inspection,XJ-0012,12,35.0,12:14,12:32,12:32,12:34,12:52,734.0,752.0,772.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015->XJ-0012,XJ-0012->XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,36.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W02,11,inspection,XJ-0008,8,35.0,12:55,13:04,13:04,13:07,13:16,775.0,784.0,796.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0017->XJ-0008,XJ-0008->XJ-0017->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,18.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W02,12,inspection,XJ-0012,12,35.0,13:18,13:36,13:36,13:38,13:56,798.0,816.0,836.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015->XJ-0012,XJ-0012->XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,36.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W02,13,inspection,XJ-0008,8,35.0,13:59,14:08,14:08,14:11,14:20,839.0,848.0,860.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0017->XJ-0008,XJ-0008->XJ-0017->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,18.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W02,14,inspection,XJ-0012,12,35.0,14:22,14:40,14:40,14:42,15:00,862.0,880.0,900.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015->XJ-0012,XJ-0012->XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,36.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W02,15,inspection,XJ-0008,8,35.0,15:03,15:12,15:12,15:15,15:24,903.0,912.0,924.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0017->XJ-0008,XJ-0008->XJ-0017->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,18.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W02,16,inspection,XJ-0012,12,35.0,15:26,15:44,15:44,15:46,16:04,926.0,944.0,964.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015->XJ-0012,XJ-0012->XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,36.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W03,1,inspection,XJ-0016,16,35.0,08:00,08:19,08:19,08:22,08:41,480.0,499.0,521.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0010->XJ-0011->XJ-0013->XJ-0016,XJ-0016->XJ-0013->XJ-0011->XJ-0010->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,38.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W03,2,inspection,XJ-0003,3,35.0,08:41,08:48,08:48,08:51,08:58,521.0,528.0,538.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003,XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,14.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W03,3,inspection,XJ-0002,2,50.0,08:59,09:05,09:05,09:07,09:13,539.454545,545.454545,553.454545,XJ-0022->XJ-0021->XJ-0004->XJ-0002,XJ-0002->XJ-0004->XJ-0021->XJ-0022,12.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W03,4,inspection,XJ-0009,9,35.0,09:16,09:20,09:20,09:24,09:28,556.0,560.0,568.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009,XJ-0009->XJ-0024->XJ-0023->XJ-0022,8.0,4.0,中心往返巡检任务
B2:08:00-16:00,B2-W03,5,inspection,XJ-0007,7,80.0,09:33,09:43,09:43,09:45,09:55,572.857143,582.857143,594.857143,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0005->XJ-0007,XJ-0007->XJ-0005->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,20.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W03,6,inspection,XJ-0018,18,35.0,10:06,10:24,10:24,10:26,10:44,606.0,624.0,644.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015->XJ-0018,XJ-0018->XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,36.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W03,7,inspection,XJ-0014,14,35.0,10:47,10:56,10:56,10:59,11:08,647.0,656.0,668.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0014,XJ-0014->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,18.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W03,8,inspection,XJ-0018,18,35.0,11:10,11:28,11:28,11:30,11:48,670.0,688.0,708.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015->XJ-0018,XJ-0018->XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,36.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W03,9,inspection,XJ-0008,8,35.0,11:51,12:00,12:00,12:03,12:12,711.0,720.0,732.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0017->XJ-0008,XJ-0008->XJ-0017->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,18.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W03,10,inspection,XJ-0018,18,35.0,12:14,12:32,12:32,12:34,12:52,734.0,752.0,772.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015->XJ-0018,XJ-0018->XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,36.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W03,11,inspection,XJ-0014,14,35.0,12:55,13:04,13:04,13:07,13:16,775.0,784.0,796.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0014,XJ-0014->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,18.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W03,12,inspection,XJ-0018,18,35.0,13:18,13:36,13:36,13:38,13:56,798.0,816.0,836.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015->XJ-0018,XJ-0018->XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,36.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W03,13,inspection,XJ-0014,14,35.0,13:59,14:08,14:08,14:11,14:20,839.0,848.0,860.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0014,XJ-0014->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,18.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W03,14,inspection,XJ-0018,18,35.0,14:22,14:40,14:40,14:42,15:00,862.0,880.0,900.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015->XJ-0018,XJ-0018->XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,36.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W03,15,inspection,XJ-0014,14,35.0,15:03,15:12,15:12,15:15,15:24,903.0,912.0,924.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0014,XJ-0014->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,18.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W03,16,inspection,XJ-0018,18,35.0,15:26,15:44,15:44,15:46,16:04,926.0,944.0,964.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015->XJ-0018,XJ-0018->XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,36.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W04,1,inspection,XJ-0018,18,35.0,08:00,08:18,08:18,08:20,08:38,480.0,498.0,518.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015->XJ-0018,XJ-0018->XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,36.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W04,2,inspection,XJ-0008,8,35.0,08:39,08:48,08:48,08:51,09:00,519.0,528.0,540.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0017->XJ-0008,XJ-0008->XJ-0017->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,18.0,3.0,中心往返巡检任务
B2:08:00-16:00,B2-W04,3,inspection,XJ-0012,12,35.0,09:02,09:20,09:20,09:22,09:40,542.0,560.0,580.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015->XJ-0012,XJ-0012->XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,36.0,2.0,中心往返巡检任务
B2:08:00-16:00,B2-W04,4,inspection,XJ-0008,8,35.0,09:43,09:52,09:52,09:55,10:04,583.0,592.0,604.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0017->XJ-0008,XJ-0008->XJ-0017->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,18.0,3.0,中心往返巡检任务
