catalyst_id,catalyst_combination,temperature_c,predicted_c4_yield_percent,co_wt_percent,co_sio2_mg,hap_mg,ethanol_flow_ml_min,loading_mode_b
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,250.0,0.557907,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,251.0,0.499083,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,252.0,0.44204,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,253.0,0.386779,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,254.0,0.333299,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,255.0,0.281599,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,256.0,0.231681,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,257.0,0.183544,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,258.0,0.137188,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,259.0,0.092613,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,260.0,0.04982,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,261.0,0.008807,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,262.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,263.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,264.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,265.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,266.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,267.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,268.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,269.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,270.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,271.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,272.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,273.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,274.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,275.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,276.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,277.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,278.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,279.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,280.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,281.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,282.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,283.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,284.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,285.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,286.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,287.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,288.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,289.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,290.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,291.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,292.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,293.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,294.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,295.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,296.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,297.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,298.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,299.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,300.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,301.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,302.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,303.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,304.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,305.0,0.0,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,306.0,0.006694,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,307.0,0.047613,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,308.0,0.090313,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,309.0,0.134794,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,310.0,0.181056,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,311.0,0.229099,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,312.0,0.278923,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,313.0,0.330529,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,314.0,0.383915,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,315.0,0.439083,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,316.0,0.496032,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,317.0,0.554761,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,318.0,0.615272,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,319.0,0.677564,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,320.0,0.741638,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,321.0,0.807492,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,322.0,0.875127,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,323.0,0.944544,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,324.0,1.015741,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,325.0,1.08872,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,326.0,1.16348,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,327.0,1.240021,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,328.0,1.318343,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,329.0,1.398446,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,330.0,1.480331,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,331.0,1.563996,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,332.0,1.649443,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,333.0,1.73667,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,334.0,1.825679,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,335.0,1.916469,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,336.0,2.00904,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,337.0,2.103392,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,338.0,2.199525,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,339.0,2.29744,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,340.0,2.397135,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,341.0,2.498612,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,342.0,2.60187,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,343.0,2.706908,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,344.0,2.813728,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,345.0,2.922329,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,346.0,3.032712,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,347.0,3.144875,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,348.0,3.258819,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,349.0,3.374545,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,350.0,3.492051,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,351.0,3.611339,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,352.0,3.732408,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,353.0,3.855258,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,354.0,3.979889,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,355.0,4.106301,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,356.0,4.234495,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,357.0,4.364469,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,358.0,4.496225,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,359.0,4.629761,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,360.0,4.765079,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,361.0,4.902178,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,362.0,5.041058,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,363.0,5.181719,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,364.0,5.324161,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,365.0,5.468385,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,366.0,5.614389,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,367.0,5.762175,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,368.0,5.911741,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,369.0,6.063089,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,370.0,6.216218,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,371.0,6.371128,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,372.0,6.527819,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,373.0,6.686291,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,374.0,6.846545,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,375.0,7.008579,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,376.0,7.172395,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,377.0,7.337992,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,378.0,7.505369,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,379.0,7.674528,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,380.0,7.845468,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,381.0,8.01819,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,382.0,8.192692,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,383.0,8.368975,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,384.0,8.54704,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,385.0,8.726885,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,386.0,8.908512,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,387.0,9.09192,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,388.0,9.277109,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,389.0,9.464079,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,390.0,9.65283,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,391.0,9.843363,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,392.0,10.035676,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,393.0,10.229771,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,394.0,10.425646,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,395.0,10.623303,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,396.0,10.822741,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,397.0,11.02396,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,398.0,11.22696,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,399.0,11.431741,1.0,33.0,67.0,1.68,0.0
A14,33mg 1wt%Co/SiO2- 67mg HAP-乙醇浓度1.68ml/min    ,400.0,11.638304,1.0,33.0,67.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,250.0,0.655477,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,251.0,0.700499,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,252.0,0.749922,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,253.0,0.803746,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,254.0,0.861969,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,255.0,0.924593,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,256.0,0.991618,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,257.0,1.063043,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,258.0,1.138868,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,259.0,1.219094,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,260.0,1.303721,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,261.0,1.392747,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,262.0,1.486174,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,263.0,1.584002,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,264.0,1.68623,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,265.0,1.792859,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,266.0,1.903888,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,267.0,2.019317,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,268.0,2.139147,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,269.0,2.263377,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,270.0,2.392008,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,271.0,2.525039,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,272.0,2.66247,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,273.0,2.804302,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,274.0,2.950535,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,275.0,3.101168,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,276.0,3.256201,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,277.0,3.415635,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,278.0,3.579469,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,279.0,3.747703,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,280.0,3.920339,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,281.0,4.097374,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,282.0,4.27881,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,283.0,4.464646,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,284.0,4.654883,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,285.0,4.84952,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,286.0,5.048558,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,287.0,5.251996,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,288.0,5.459835,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,289.0,5.672074,2.0,200.0,200.0,1.68,0.0
A2,200mg 2wt%Co/SiO2- 200mg HAP-乙醇浓度1.68ml/min,290.0,5.888713,2.0,200.0,200.0,1.68,0.0
