layer_ii_thickness_mm,layer_iv_thickness_mm,total_variable_thickness_mm,max_skin_temperature_c,minutes_above_44_c,final_temperature_c,feasible
5.8,5.0,10.8,49.573449,26.383333,49.573449,False
5.8,5.1,10.9,49.461283,26.316667,49.461283,False
5.8,5.2,11.0,49.351095,26.266667,49.351095,False
5.8,5.3,11.1,49.242832,26.2,49.242832,False
5.8,5.4,11.2,49.136445,26.133333,49.136445,False
5.8,5.5,11.3,49.031884,26.066667,49.031884,False
5.8,5.6,11.4,48.929105,26.0,48.929105,False
5.8,5.7,11.5,48.828062,25.916667,48.828062,False
5.8,5.8,11.6,48.72871,25.85,48.72871,False
5.8,5.9,11.7,48.631009,25.783333,48.631009,False
5.8,6.0,11.8,48.534917,25.716667,48.534917,False
5.8,6.1,11.9,48.440396,25.65,48.440396,False
5.8,6.2,12.0,48.347406,25.566667,48.347406,False
5.8,6.3,12.1,48.255912,25.5,48.255912,False
5.8,6.4,12.2,48.165877,25.416667,48.165877,False
5.9,0.6,6.5,57.77204,28.65,57.77204,False
5.9,0.7,6.6,57.468703,28.6,57.468703,False
5.9,0.8,6.7,57.174068,28.566667,57.174068,False
5.9,0.9,6.8,56.887768,28.516667,56.887768,False
5.9,1.0,6.9,56.609452,28.466667,56.609452,False
5.9,1.1,7.0,56.338792,28.433333,56.338792,False
5.9,1.2,7.1,56.075474,28.383333,56.075474,False
5.9,1.3,7.2,55.819205,28.333333,55.819205,False
5.9,1.4,7.3,55.569705,28.283333,55.569705,False
5.9,1.5,7.4,55.326709,28.233333,55.326709,False
5.9,1.6,7.5,55.089966,28.2,55.089966,False
5.9,1.7,7.6,54.859239,28.15,54.859239,False
5.9,1.8,7.7,54.6343,28.1,54.6343,False
5.9,1.9,7.8,54.414934,28.05,54.414934,False
5.9,2.0,7.9,54.200938,28.0,54.200938,False
5.9,2.1,8.0,53.992116,27.95,53.992116,False
5.9,2.2,8.1,53.788284,27.9,53.788284,False
5.9,2.3,8.2,53.589264,27.85,53.589264,False
5.9,2.4,8.3,53.394889,27.8,53.394889,False
5.9,2.5,8.4,53.204998,27.75,53.204998,False
5.9,2.6,8.5,53.019438,27.7,53.019438,False
5.9,2.7,8.6,52.838062,27.65,52.838062,False
5.9,2.8,8.7,52.660731,27.6,52.660731,False
5.9,2.9,8.8,52.487312,27.55,52.487312,False
5.9,3.0,8.9,52.317676,27.5,52.317676,False
5.9,3.1,9.0,52.151701,27.433333,52.151701,False
5.9,3.2,9.1,51.98927,27.383333,51.98927,False
5.9,3.3,9.2,51.830271,27.333333,51.830271,False
5.9,3.4,9.3,51.674597,27.283333,51.674597,False
5.9,3.5,9.4,51.522145,27.216667,51.522145,False
5.9,3.6,9.5,51.372815,27.166667,51.372815,False
5.9,3.7,9.6,51.226514,27.116667,51.226514,False
5.9,3.8,9.7,51.083149,27.05,51.083149,False
5.9,3.9,9.8,50.942635,27.0,50.942635,False
5.9,4.0,9.9,50.804886,26.933333,50.804886,False
5.9,4.1,10.0,50.669822,26.883333,50.669822,False
5.9,4.2,10.1,50.537365,26.816667,50.537365,False
5.9,4.3,10.2,50.407442,26.766667,50.407442,False
5.9,4.4,10.3,50.27998,26.7,50.27998,False
5.9,4.5,10.4,50.154909,26.633333,50.154909,False
5.9,4.6,10.5,50.032164,26.583333,50.032164,False
5.9,4.7,10.6,49.91168,26.516667,49.91168,False
5.9,4.8,10.7,49.793396,26.45,49.793396,False
5.9,4.9,10.8,49.677252,26.383333,49.677252,False
5.9,5.0,10.9,49.56319,26.316667,49.56319,False
5.9,5.1,11.0,49.451156,26.266667,49.451156,False
5.9,5.2,11.1,49.341095,26.2,49.341095,False
5.9,5.3,11.2,49.232956,26.133333,49.232956,False
5.9,5.4,11.3,49.12669,26.066667,49.12669,False
5.9,5.5,11.4,49.022248,26.0,49.022248,False
5.9,5.6,11.5,48.919584,25.916667,48.919584,False
5.9,5.7,11.6,48.818653,25.85,48.818653,False
5.9,5.8,11.7,48.719411,25.783333,48.719411,False
5.9,5.9,11.8,48.621817,25.716667,48.621817,False
5.9,6.0,11.9,48.525829,25.633333,48.525829,False
5.9,6.1,12.0,48.43141,25.566667,48.43141,False
5.9,6.2,12.1,48.33852,25.5,48.33852,False
5.9,6.3,12.2,48.247123,25.416667,48.247123,False
5.9,6.4,12.3,48.157183,25.333333,48.157183,False
6.0,0.6,6.6,57.748403,28.616667,57.748403,False
6.0,0.7,6.7,57.445702,28.583333,57.445702,False
6.0,0.8,6.8,57.151674,28.533333,57.151674,False
6.0,0.9,6.9,56.865953,28.483333,56.865953,False
6.0,1.0,7.0,56.58819,28.45,56.58819,False
6.0,1.1,7.1,56.318057,28.4,56.318057,False
6.0,1.2,7.2,56.055244,28.35,56.055244,False
6.0,1.3,7.3,55.799458,28.3,55.799458,False
6.0,1.4,7.4,55.550419,28.25,55.550419,False
6.0,1.5,7.5,55.307865,28.216667,55.307865,False
6.0,1.6,7.6,55.071546,28.166667,55.071546,False
6.0,1.7,7.7,54.841225,28.116667,54.841225,False
6.0,1.8,7.8,54.616675,28.066667,54.616675,False
6.0,1.9,7.9,54.397684,28.016667,54.397684,False
6.0,2.0,8.0,54.184047,27.966667,54.184047,False
6.0,2.1,8.1,53.97557,27.916667,53.97557,False
6.0,2.2,8.2,53.772069,27.866667,53.772069,False
6.0,2.3,8.3,53.573369,27.816667,53.573369,False
6.0,2.4,8.4,53.379301,27.766667,53.379301,False
6.0,2.5,8.5,53.189706,27.716667,53.189706,False
6.0,2.6,8.6,53.004431,27.666667,53.004431,False
6.0,2.7,8.7,52.82333,27.616667,52.82333,False
6.0,2.8,8.8,52.646264,27.55,52.646264,False
6.0,2.9,8.9,52.4731,27.5,52.4731,False
6.0,3.0,9.0,52.303711,27.45,52.303711,False
6.0,3.1,9.1,52.137975,27.4,52.137975,False
6.0,3.2,9.2,51.975774,27.333333,51.975774,False
6.0,3.3,9.3,51.816998,27.283333,51.816998,False
6.0,3.4,9.4,51.66154,27.233333,51.66154,False
6.0,3.5,9.5,51.509296,27.166667,51.509296,False
6.0,3.6,9.6,51.360168,27.116667,51.360168,False
6.0,3.7,9.7,51.214062,27.066667,51.214062,False
6.0,3.8,9.8,51.070887,27.0,51.070887,False
6.0,3.9,9.9,50.930556,26.95,50.930556,False
6.0,4.0,10.0,50.792985,26.883333,50.792985,False
6.0,4.1,10.1,50.658094,26.833333,50.658094,False
6.0,4.2,10.2,50.525805,26.766667,50.525805,False
6.0,4.3,10.3,50.396044,26.7,50.396044,False
6.0,4.4,10.4,50.26874,26.65,50.26874,False
6.0,4.5,10.5,50.143823,26.583333,50.143823,False
6.0,4.6,10.6,50.021227,26.516667,50.021227,False
6.0,4.7,10.7,49.900888,26.45,49.900888,False
6.0,4.8,10.8,49.782745,26.383333,49.782745,False
6.0,4.9,10.9,49.666738,26.333333,49.666738,False
6.0,5.0,11.0,49.55281,26.266667,49.55281,False
6.0,5.1,11.1,49.440906,26.2,49.440906,False
6.0,5.2,11.2,49.330972,26.133333,49.330972,False
6.0,5.3,11.3,49.222957,26.066667,49.222957,False
6.0,5.4,11.4,49.116811,26.0,49.116811,False
6.0,5.5,11.5,49.012486,25.916667,49.012486,False
6.0,5.6,11.6,48.909936,25.85,48.909936,False
6.0,5.7,11.7,48.809117,25.783333,48.809117,False
6.0,5.8,11.8,48.709984,25.716667,48.709984,False
6.0,5.9,11.9,48.612496,25.633333,48.612496,False
6.0,6.0,12.0,48.516612,25.566667,48.516612,False
6.0,6.1,12.1,48.422294,25.483333,48.422294,False
6.0,6.2,12.2,48.329503,25.416667,48.329503,False
6.0,6.3,12.3,48.238202,25.333333,48.238202,False
6.0,6.4,12.4,48.148357,25.266667,48.148357,False
6.1,0.6,6.7,57.72477,28.6,57.72477,False
6.1,0.7,6.8,57.4227,28.55,57.4227,False
6.1,0.8,6.9,57.129274,28.5,57.129274,False
6.1,0.9,7.0,56.844126,28.466667,56.844126,False
6.1,1.0,7.1,56.56691,28.416667,56.56691,False
6.1,1.1,7.2,56.2973,28.366667,56.2973,False
6.1,1.2,7.3,56.034987,28.316667,56.034987,False
6.1,1.3,7.4,55.779678,28.266667,55.779678,False
6.1,1.4,7.5,55.531097,28.233333,55.531097,False
6.1,1.5,7.6,55.288981,28.183333,55.288981,False
6.1,1.6,7.7,55.053081,28.133333,55.053081,False
6.1,1.7,7.8,54.823161,28.083333,54.823161,False
6.1,1.8,7.9,54.598997,28.033333,54.598997,False
6.1,1.9,8.0,54.380376,27.983333,54.380376,False
6.1,2.0,8.1,54.167094,27.933333,54.167094,False
6.1,2.1,8.2,53.958959,27.883333,53.958959,False
6.1,2.2,8.3,53.755787,27.833333,53.755787,False
6.1,2.3,8.4,53.557402,27.783333,53.557402,False
6.1,2.4,8.5,53.363638,27.733333,53.363638,False
6.1,2.5,8.6,53.174336,27.666667,53.174336,False
6.1,2.6,8.7,52.989343,27.616667,52.989343,False
6.1,2.7,8.8,52.808514,27.566667,52.808514,False
6.1,2.8,8.9,52.63171,27.516667,52.63171,False
6.1,2.9,9.0,52.4588,27.466667,52.4588,False
6.1,3.0,9.1,52.289655,27.4,52.289655,False
6.1,3.1,9.2,52.124154,27.35,52.124154,False
6.1,3.2,9.3,51.962182,27.3,51.962182,False
6.1,3.3,9.4,51.803627,27.233333,51.803627,False
6.1,3.4,9.5,51.648381,27.183333,51.648381,False
6.1,3.5,9.6,51.496344,27.133333,51.496344,False
6.1,3.6,9.7,51.347416,27.066667,51.347416,False
6.1,3.7,9.8,51.201503,27.016667,51.201503,False
6.1,3.8,9.9,51.058516,26.95,51.058516,False
6.1,3.9,10.0,50.918367,26.883333,50.918367,False
6.1,4.0,10.1,50.780972,26.833333,50.780972,False
6.1,4.1,10.2,50.646252,26.766667,50.646252,False
6.1,4.2,10.3,50.514129,26.716667,50.514129,False
6.1,4.3,10.4,50.38453,26.65,50.38453,False
6.1,4.4,10.5,50.257382,26.583333,50.257382,False
6.1,4.5,10.6,50.132617,26.516667,50.132617,False
6.1,4.6,10.7,50.010169,26.466667,50.010169,False
6.1,4.7,10.8,49.889974,26.4,49.889974,False
6.1,4.8,10.9,49.771971,26.333333,49.771971,False
6.1,4.9,11.0,49.6561,26.266667,49.6561,False
6.1,5.0,11.1,49.542305,26.2,49.542305,False
6.1,5.1,11.2,49.43053,26.133333,49.43053,False
6.1,5.2,11.3,49.320721,26.066667,49.320721,False
6.1,5.3,11.4,49.212829,26.0,49.212829,False
6.1,5.4,11.5,49.106802,25.916667,49.106802,False
6.1,5.5,11.6,49.002594,25.85,49.002594,False
6.1,5.6,11.7,48.900158,25.783333,48.900158,False
6.1,5.7,11.8,48.799449,25.716667,48.799449,False
6.1,5.8,11.9,48.700424,25.633333,48.700424,False
6.1,5.9,12.0,48.603042,25.566667,48.603042,False
6.1,6.0,12.1,48.507261,25.483333,48.507261,False
6.1,6.1,12.2,48.413043,25.416667,48.413043,False
6.1,6.2,12.3,48.32035,25.333333,48.32035,False
6.1,6.3,12.4,48.229146,25.266667,48.229146,False
6.1,6.4,12.5,48.139394,25.183333,48.139394,False
6.2,0.6,6.8,57.701137,28.566667,57.701137,False
6.2,0.7,6.9,57.399692,28.533333,57.399692,False
6.2,0.8,7.0,57.106862,28.483333,57.106862,False
6.2,0.9,7.1,56.822282,28.433333,56.822282,False
6.2,1.0,7.2,56.545608,28.383333,56.545608,False
6.2,1.1,7.3,56.276516,28.333333,56.276516,False
6.2,1.2,7.4,56.014697,28.283333,56.014697,False
6.2,1.3,7.5,55.759861,28.25,55.759861,False
6.2,1.4,7.6,55.511733,28.2,55.511733,False
6.2,1.5,7.7,55.27005,28.15,55.27005,False
6.2,1.6,7.8,55.034565,28.1,55.034565,False
6.2,1.7,7.9,54.805043,28.05,54.805043,False
6.2,1.8,8.0,54.581261,28.0,54.581261,False
6.2,1.9,8.1,54.363006,27.95,54.363006,False
6.2,2.0,8.2,54.150076,27.9,54.150076,False
6.2,2.1,8.3,53.942278,27.85,53.942278,False
6.2,2.2,8.4,53.739431,27.8,53.739431,False
6.2,2.3,8.5,53.541359,27.733333,53.541359,False
6.2,2.4,8.6,53.347896,27.683333,53.347896,False
6.2,2.5,8.7,53.158883,27.633333,53.158883,False
6.2,2.6,8.8,52.974169,27.583333,52.974169,False
6.2,2.7,8.9,52.793609,27.533333,52.793609,False
6.2,2.8,9.0,52.617065,27.466667,52.617065,False
6.2,2.9,9.1,52.444404,27.416667,52.444404,False
6.2,3.0,9.2,52.275501,27.366667,52.275501,False
6.2,3.1,9.3,52.110234,27.3,52.110234,False
6.2,3.2,9.4,51.948488,27.25,51.948488,False
6.2,3.3,9.5,51.790151,27.2,51.790151,False
6.2,3.4,9.6,51.635117,27.133333,51.635117,False
6.2,3.5,9.7,51.483283,27.083333,51.483283,False
6.2,3.6,9.8,51.334553,27.016667,51.334553,False
6.2,3.7,9.9,51.188833,26.966667,51.188833,False
6.2,3.8,10.0,51.046031,26.9,51.046031,False
6.2,3.9,10.1,50.906062,26.833333,50.906062,False
6.2,4.0,10.2,50.768842,26.783333,50.768842,False
6.2,4.1,10.3,50.634291,26.716667,50.634291,False
6.2,4.2,10.4,50.502333,26.65,50.502333,False
6.2,4.3,10.5,50.372893,26.583333,50.372893,False
6.2,4.4,10.6,50.245901,26.533333,50.245901,False
6.2,4.5,10.7,50.121287,26.466667,50.121287,False
6.2,4.6,10.8,49.998985,26.4,49.998985,False
6.2,4.7,10.9,49.878933,26.333333,49.878933,False
6.2,4.8,11.0,49.761069,26.266667,49.761069,False
6.2,4.9,11.1,49.645333,26.2,49.645333,False
6.2,5.0,11.2,49.531669,26.133333,49.531669,False
6.2,5.1,11.3,49.420022,26.066667,49.420022,False
6.2,5.2,11.4,49.310339,26.0,49.310339,False
6.2,5.3,11.5,49.202568,25.933333,49.202568,False
6.2,5.4,11.6,49.09666,25.85,49.09666,False
6.2,5.5,11.7,48.992567,25.783333,48.992567,False
6.2,5.6,11.8,48.890244,25.716667,48.890244,False
6.2,5.7,11.9,48.789645,25.633333,48.789645,False
6.2,5.8,12.0,48.690728,25.566667,48.690728,False
6.2,5.9,12.1,48.59345,25.483333,48.59345,False
6.2,6.0,12.2,48.497772,25.416667,48.497772,False
6.2,6.1,12.3,48.403654,25.333333,48.403654,False
6.2,6.2,12.4,48.311059,25.266667,48.311059,False
6.2,6.3,12.5,48.219951,25.183333,48.219951,False
6.2,6.4,12.6,48.130293,25.1,48.130293,False
6.3,0.6,6.9,57.677501,28.55,57.677501,False
6.3,0.7,7.0,57.376675,28.5,57.376675,False
6.3,0.8,7.1,57.084434,28.45,57.084434,False
6.3,0.9,7.2,56.800417,28.4,56.800417,False
6.3,1.0,7.3,56.52428,28.366667,56.52428,False
6.3,1.1,7.4,56.2557,28.316667,56.2557,False
6.3,1.2,7.5,55.994371,28.266667,55.994371,False
6.3,1.3,7.6,55.740003,28.216667,55.740003,False
6.3,1.4,7.7,55.492322,28.166667,55.492322,False
6.3,1.5,7.8,55.251068,28.116667,55.251068,False
6.3,1.6,7.9,55.015994,28.066667,55.015994,False
6.3,1.7,8.0,54.786866,28.016667,54.786866,False
6.3,1.8,8.1,54.563461,27.966667,54.563461,False
6.3,1.9,8.2,54.345568,27.916667,54.345568,False
6.3,2.0,8.3,54.132986,27.866667,54.132986,False
6.3,2.1,8.4,53.925523,27.8,53.925523,False
6.3,2.2,8.5,53.722997,27.75,53.722997,False
6.3,2.3,8.6,53.525234,27.7,53.525234,False
6.3,2.4,8.7,53.332068,27.65,53.332068,False
6.3,2.5,8.8,53.143342,27.6,53.143342,False
6.3,2.6,8.9,52.958904,27.533333,52.958904,False
6.3,2.7,9.0,52.77861,27.483333,52.77861,False
6.3,2.8,9.1,52.602323,27.433333,52.602323,False
6.3,2.9,9.2,52.42991,27.366667,52.42991,False
6.3,3.0,9.3,52.261246,27.316667,52.261246,False
6.3,3.1,9.4,52.09621,27.266667,52.09621,False
6.3,3.2,9.5,51.934687,27.2,51.934687,False
6.3,3.3,9.6,51.776566,27.15,51.776566,False
6.3,3.4,9.7,51.621741,27.083333,51.621741,False
6.3,3.5,9.8,51.47011,27.033333,51.47011,False
6.3,3.6,9.9,51.321576,26.966667,51.321576,False
6.3,3.7,10.0,51.176045,26.9,51.176045,False
6.3,3.8,10.1,51.033427,26.85,51.033427,False
6.3,3.9,10.2,50.893636,26.783333,50.893636,False
6.3,4.0,10.3,50.756589,26.716667,50.756589,False
6.3,4.1,10.4,50.622207,26.666667,50.622207,False
6.3,4.2,10.5,50.490412,26.6,50.490412,False
6.3,4.3,10.6,50.36113,26.533333,50.36113,False
6.3,4.4,10.7,50.234292,26.466667,50.234292,False
6.3,4.5,10.8,50.109827,26.4,50.109827,False
6.3,4.6,10.9,49.987672,26.333333,49.987672,False
6.3,4.7,11.0,49.867761,26.266667,49.867761,False
6.3,4.8,11.1,49.750034,26.2,49.750034,False
6.3,4.9,11.2,49.634433,26.133333,49.634433,False
6.3,5.0,11.3,49.520899,26.066667,49.520899,False
6.3,5.1,11.4,49.409379,26.0,49.409379,False
6.3,5.2,11.5,49.29982,25.933333,49.29982,False
6.3,5.3,11.6,49.19217,25.866667,49.19217,False
6.3,5.4,11.7,49.08638,25.783333,49.08638,False
6.3,5.5,11.8,48.982402,25.716667,48.982402,False
6.3,5.6,11.9,48.880191,25.633333,48.880191,False
6.3,5.7,12.0,48.779701,25.566667,48.779701,False
6.3,5.8,12.1,48.680891,25.483333,48.680891,False
6.3,5.9,12.2,48.583717,25.416667,48.583717,False
6.3,6.0,12.3,48.488141,25.333333,48.488141,False
6.3,6.1,12.4,48.394123,25.266667,48.394123,False
6.3,6.2,12.5,48.301626,25.183333,48.301626,False
6.3,6.3,12.6,48.210612,25.1,48.210612,False
6.3,6.4,12.7,48.121047,25.016667,48.121047,False
6.4,0.6,7.0,57.653856,28.516667,57.653856,False
6.4,0.7,7.1,57.353643,28.466667,57.353643,False
6.4,0.8,7.2,57.061987,28.433333,57.061987,False
6.4,0.9,7.3,56.778526,28.383333,56.778526,False
6.4,1.0,7.4,56.502921,28.333333,56.502921,False
6.4,1.1,7.5,56.234848,28.283333,56.234848,False
6.4,1.2,7.6,55.974003,28.233333,55.974003,False
6.4,1.3,7.7,55.720099,28.183333,55.720099,False
6.4,1.4,7.8,55.472861,28.133333,55.472861,False
6.4,1.5,7.9,55.232031,28.083333,55.232031,False
6.4,1.6,8.0,54.997363,28.033333,54.997363,False
6.4,1.7,8.1,54.768624,27.983333,54.768624,False
6.4,1.8,8.2,54.545593,27.933333,54.545593,False
6.4,1.9,8.3,54.328058,27.883333,54.328058,False
6.4,2.0,8.4,54.11582,27.816667,54.11582,False
6.4,2.1,8.5,53.908687,27.766667,53.908687,False
6.4,2.2,8.6,53.706479,27.716667,53.706479,False
6.4,2.3,8.7,53.509022,27.666667,53.509022,False
6.4,2.4,8.8,53.31615,27.616667,53.31615,False
6.4,2.5,8.9,53.127707,27.55,53.127707,False
6.4,2.6,9.0,52.943542,27.5,52.943542,False
6.4,2.7,9.1,52.763512,27.45,52.763512,False
6.4,2.8,9.2,52.587479,27.383333,52.587479,False
6.4,2.9,9.3,52.415311,27.333333,52.415311,False
6.4,3.0,9.4,52.246884,27.266667,52.246884,False
6.4,3.1,9.5,52.082077,27.216667,52.082077,False
6.4,3.2,9.6,51.920775,27.15,51.920775,False
6.4,3.3,9.7,51.762868,27.1,51.762868,False
6.4,3.4,9.8,51.608249,27.033333,51.608249,False
6.4,3.5,9.9,51.456819,26.983333,51.456819,False
6.4,3.6,10.0,51.308479,26.916667,51.308479,False
6.4,3.7,10.1,51.163136,26.85,51.163136,False
6.4,3.8,10.2,51.0207,26.8,51.0207,False
6.4,3.9,10.3,50.881086,26.733333,50.881086,False
6.4,4.0,10.4,50.744211,26.666667,50.744211,False
6.4,4.1,10.5,50.609995,26.6,50.609995,False
6.4,4.2,10.6,50.478361,26.55,50.478361,False
6.4,4.3,10.7,50.349237,26.483333,50.349237,False
6.4,4.4,10.8,50.222551,26.416667,50.222551,False
6.4,4.5,10.9,50.098235,26.35,50.098235,False
6.4,4.6,11.0,49.976223,26.283333,49.976223,False
6.4,4.7,11.1,49.856453,26.216667,49.856453,False
6.4,4.8,11.2,49.738863,26.15,49.738863,False
6.4,4.9,11.3,49.623395,26.066667,49.623395,False
6.4,5.0,11.4,49.509991,26.0,49.509991,False
6.4,5.1,11.5,49.398597,25.933333,49.398597,False
6.4,5.2,11.6,49.289161,25.866667,49.289161,False
6.4,5.3,11.7,49.181631,25.783333,49.181631,False
6.4,5.4,11.8,49.075958,25.716667,49.075958,False
6.4,5.5,11.9,48.972094,25.65,48.972094,False
6.4,5.6,12.0,48.869994,25.566667,48.869994,False
6.4,5.7,12.1,48.769614,25.5,48.769614,False
6.4,5.8,12.2,48.670909,25.416667,48.670909,False
6.4,5.9,12.3,48.57384,25.333333,48.57384,False
6.4,6.0,12.4,48.478365,25.266667,48.478365,False
6.4,6.1,12.5,48.384446,25.183333,48.384446,False
6.4,6.2,12.6,48.292046,25.1,48.292046,False
6.4,6.3,12.7,48.201127,25.016667,48.201127,False
6.4,6.4,12.8,48.111655,24.933333,48.111655,False
6.5,0.6,7.1,57.630198,28.5,57.630198,False
6.5,0.7,7.2,57.330593,28.45,57.330593,False
6.5,0.8,7.3,57.039515,28.4,57.039515,False
6.5,0.9,7.4,56.756605,28.35,56.756605,False
6.5,1.0,7.5,56.481525,28.3,56.481525,False
6.5,1.1,7.6,56.213955,28.25,56.213955,False
6.5,1.2,7.7,55.953589,28.2,55.953589,False
6.5,1.3,7.8,55.700143,28.15,55.700143,False
6.5,1.4,7.9,55.453343,28.1,55.453343,False
6.5,1.5,8.0,55.212933,28.05,55.212933,False
6.5,1.6,8.1,54.978667,28.0,54.978667,False
6.5,1.7,8.2,54.750313,27.95,54.750313,False
6.5,1.8,8.3,54.527651,27.9,54.527651,False
6.5,1.9,8.4,54.31047,27.833333,54.31047,False
6.5,2.0,8.5,54.098572,27.783333,54.098572,False
6.5,2.1,8.6,53.891767,27.733333,53.891767,False
6.5,2.2,8.7,53.689873,27.683333,53.689873,False
6.5,2.3,8.8,53.492718,27.616667,53.492718,False
6.5,2.4,8.9,53.300137,27.566667,53.300137,False
6.5,2.5,9.0,53.111975,27.516667,53.111975,False
6.5,2.6,9.1,52.92808,27.45,52.92808,False
6.5,2.7,9.2,52.74831,27.4,52.74831,False
6.5,2.8,9.3,52.572528,27.35,52.572528,False
6.5,2.9,9.4,52.400603,27.283333,52.400603,False
6.5,3.0,9.5,52.23241,27.233333,52.23241,False
6.5,3.1,9.6,52.06783,27.166667,52.06783,False
6.5,3.2,9.7,51.906747,27.116667,51.906747,False
6.5,3.3,9.8,51.749051,27.05,51.749051,False
6.5,3.4,9.9,51.594638,26.983333,51.594638,False
6.5,3.5,10.0,51.443405,26.933333,51.443405,False
6.5,3.6,10.1,51.295257,26.866667,51.295257,False
6.5,3.7,10.2,51.150101,26.8,51.150101,False
6.5,3.8,10.3,51.007846,26.75,51.007846,False
6.5,3.9,10.4,50.868407,26.683333,50.868407,False
6.5,4.0,10.5,50.731701,26.616667,50.731701,False
6.5,4.1,10.6,50.59765,26.55,50.59765,False
6.5,4.2,10.7,50.466177,26.483333,50.466177,False
6.5,4.3,10.8,50.337208,26.416667,50.337208,False
6.5,4.4,10.9,50.210674,26.35,50.210674,False
6.5,4.5,11.0,50.086505,26.283333,50.086505,False
6.5,4.6,11.1,49.964637,26.216667,49.964637,False
6.5,4.7,11.2,49.845006,26.15,49.845006,False
6.5,4.8,11.3,49.727552,26.083333,49.727552,False
6.5,4.9,11.4,49.612215,26.016667,49.612215,False
6.5,5.0,11.5,49.49894,25.933333,49.49894,False
6.5,5.1,11.6,49.387672,25.866667,49.387672,False
6.5,5.2,11.7,49.278358,25.8,49.278358,False
6.5,5.3,11.8,49.170947,25.716667,49.170947,False
6.5,5.4,11.9,49.06539,25.65,49.06539,False
6.5,5.5,12.0,48.96164,25.566667,48.96164,False
6.5,5.6,12.1,48.859651,25.5,48.859651,False
6.5,5.7,12.2,48.759379,25.416667,48.759379,False
6.5,5.8,12.3,48.660781,25.35,48.660781,False
6.5,5.9,12.4,48.563814,25.266667,48.563814,False
6.5,6.0,12.5,48.468441,25.183333,48.468441,False
6.5,6.1,12.6,48.37462,25.1,48.37462,False
6.5,6.2,12.7,48.282316,25.016667,48.282316,False
6.5,6.3,12.8,48.191492,24.95,48.191492,False
6.5,6.4,12.9,48.102112,24.866667,48.102112,False
6.6,0.6,7.2,57.606524,28.466667,57.606524,False
6.6,0.7,7.3,57.307519,28.416667,57.307519,False
6.6,0.8,7.4,57.017013,28.366667,57.017013,False
6.6,0.9,7.5,56.734649,28.316667,56.734649,False
6.6,1.0,7.6,56.46009,28.266667,56.46009,False
6.6,1.1,7.7,56.193015,28.216667,56.193015,False
6.6,1.2,7.8,55.933124,28.166667,55.933124,False
6.6,1.3,7.9,55.680131,28.116667,55.680131,False
6.6,1.4,8.0,55.433765,28.066667,55.433765,False
6.6,1.5,8.1,55.193769,28.016667,55.193769,False
6.6,1.6,8.2,54.9599,27.966667,54.9599,False
6.6,1.7,8.3,54.731927,27.916667,54.731927,False
6.6,1.8,8.4,54.50963,27.866667,54.50963,False
6.6,1.9,8.5,54.2928,27.8,54.2928,False
6.6,2.0,8.6,54.081239,27.75,54.081239,False
6.6,2.1,8.7,53.874756,27.7,53.874756,False
6.6,2.2,8.8,53.673173,27.633333,53.673173,False
6.6,2.3,8.9,53.476317,27.583333,53.476317,False
6.6,2.4,9.0,53.284025,27.533333,53.284025,False
6.6,2.5,9.1,53.096139,27.466667,53.096139,False
6.6,2.6,9.2,52.912512,27.416667,52.912512,False
6.6,2.7,9.3,52.733,27.366667,52.733,False
6.6,2.8,9.4,52.557466,27.3,52.557466,False
6.6,2.9,9.5,52.385781,27.25,52.385781,False
6.6,3.0,9.6,52.21782,27.183333,52.21782,False
6.6,3.1,9.7,52.053464,27.116667,52.053464,False
6.6,3.2,9.8,51.892597,27.066667,51.892597,False
6.6,3.3,9.9,51.735111,27.0,51.735111,False
6.6,3.4,10.0,51.580901,26.933333,51.580901,False
6.6,3.5,10.1,51.429865,26.883333,51.429865,False
6.6,3.6,10.2,51.281907,26.816667,51.281907,False
